,temp_diff,sal_diff,month,latitude_x,latitude_y,longitude_x,longitude_y
6636,0.0,0.0,9,43.133434,43.133434,-69.81861,-69.81861
6637,0.0,0.0,9,37.26634,37.26634,-74.56445,-74.56445
6638,0.0,0.0,9,42.36793,42.36793,-67.3432,-67.3432
6639,0.0,0.0,9,36.18013,36.18013,-74.875046,-74.875046
6640,0.0,0.0,9,41.806007,41.806007,-67.77908,-67.77908
6641,0.0,0.0,9,42.119232,42.119232,-67.60373,-67.60373
6642,0.0,0.0,9,42.62342,42.62342,-67.592514,-67.592514
6643,0.0,0.0,9,35.8547,35.8547,-75.08304,-75.08304
6644,0.0,0.0,9,36.176292,36.176292,-74.95247,-74.95247
6645,0.0,0.0,9,41.989822,41.989822,-67.35304,-67.35304
6646,0.0,0.0,9,35.285976,35.285976,-75.11687,-75.11687
6647,0.23000000000000043,-0.13200000000000145,9,35.20733,35.20733,-75.417946,-75.417946
6648,0.0,0.0,9,36.1724,36.1724,-75.029884,-75.029884
6649,0.0,0.0,9,36.12113,36.12113,-74.79297,-74.79297
6650,0.0,0.0,9,41.93015,41.93015,-67.607864,-67.607864
6651,0.0,0.0,9,42.688416,42.688416,-67.76195,-67.76195
6652,0.0,0.0,9,35.89301,35.89301,-75.55047,-75.55047
6653,0.0,0.0,9,41.99753,41.99753,-68.028984,-68.028984
6654,0.0,0.0,9,36.39024,36.39024,-75.67002,-75.67002
6655,0.0,0.0,9,41.745373,41.745373,-68.03279,-68.03279
6656,0.0,0.0,9,36.51994,36.51994,-75.60316,-75.60316
6657,0.0,0.0,9,42.058136,42.058136,-67.77427,-67.77427
6658,0.0,0.0,9,36.202194,36.202194,-75.65395,-75.65395
6659,0.0,0.0,9,36.94075,36.94075,-75.953285,-75.953285
6660,0.0,0.0,9,36.699196,36.699196,-75.77495,-75.77495
6661,0.0,0.0,9,41.684177,41.684177,-68.28603,-68.28603
6662,0.0,0.0,9,36.945316,36.945316,-75.875244,-75.875244
6663,0.0,0.0,9,42.690903,42.690903,-68.01826,-68.01826
6664,0.0,0.0,9,35.274105,35.274105,-75.34643,-75.34643
6665,0.0,0.0,9,36.197853,36.197853,-75.731285,-75.731285
6666,0.0,0.0,9,35.591797,35.591797,-75.29439,-75.29439
6667,0.0,0.0,9,36.761856,36.761856,-75.78048,-75.78048
6668,0.0,0.0,9,37.034348,37.034348,-75.41192,-75.41192
6669,0.0,0.0,9,37.172314,37.172314,-75.18745,-75.18745
6670,0.0,0.0,9,37.870594,37.870594,-75.086655,-75.086655
6671,0.0,0.0,9,41.748146,41.748146,-68.453705,-68.453705
6672,0.0,0.0,9,37.050915,37.050915,-75.09893,-75.09893
6673,0.0,0.0,9,37.66133,37.66133,-75.46569,-75.46569
6674,0.0,0.0,9,42.69281,42.69281,-68.27459,-68.27459
6675,0.0,0.0,9,41.306805,41.306805,-68.457405,-68.457405
6676,0.0,0.0,9,37.204952,37.204952,-75.74136,-75.74136
6677,0.0,0.0,9,42.693768,42.693768,-68.445496,-68.445496
6678,0.0,0.0,9,37.29362,37.29362,-75.27625,-75.27625
6679,0.0,0.0,9,37.611397,37.611397,-75.22378,-75.22378
6680,0.0,0.0,9,37.21381,37.21381,-75.584656,-75.584656
6681,0.0,0.0,9,37.28085,37.28085,-75.51169,-75.51169
6682,0.0,0.0,9,37.92499,37.92499,-75.25022,-75.25022
6683,0.0,0.0,9,37.34786,37.34786,-75.4386,-75.4386
6684,0.0,0.0,9,37.741005,37.741005,-75.15533,-75.15533
6685,0.0,0.0,9,38.129704,38.129704,-74.94866,-74.94866
6686,0.0,0.0,9,38.27099,38.27099,-74.640495,-74.640495
6687,0.0,0.0,9,38.88259,38.88259,-75.011154,-75.011154
6688,0.0,0.0,9,38.31385,38.31385,-75.0437,-75.0437
6689,0.0,0.0,9,38.596287,38.596287,-74.42504,-74.42504
6690,0.0,0.0,9,38.828026,38.828026,-74.84544,-74.84544
6691,0.0,0.0,9,38.188377,38.188377,-75.03328,-75.03328
6692,0.0,0.0,9,38.714302,38.714302,-74.59485,-74.59485
6693,0.0,0.0,9,38.63165,38.63165,-74.99007,-74.99007
6694,0.0,0.0,9,39.087044,39.087044,-74.705124,-74.705124
6695,0.0,0.0,9,38.76527,38.76527,-74.8403,-74.8403
6696,0.0,0.0,9,38.96151,38.96151,-74.695015,-74.695015
6697,0.0,0.0,9,39.028194,39.028194,-74.61959,-74.61959
6698,0.0,0.0,9,39.102413,39.102413,-74.38286,-74.38286
6699,0.0,0.0,9,38.953526,38.953526,-74.855774,-74.855774
6700,0.0,0.0,9,38.514248,38.514248,-74.81989,-74.81989
6701,0.0,0.0,9,42.279472,42.279472,-66.07219,-66.07219
6702,0.0,0.0,9,39.55127,39.55127,-72.544655,-72.544655
6703,0.0,0.0,9,39.102993,39.102993,-72.76484,-72.76484
6704,0.0,0.0,9,42.28368,42.28368,-66.241776,-66.241776
6705,0.0,0.0,9,39.819206,39.819206,-71.98604,-71.98604
6706,0.0,0.0,9,39.601067,39.601067,-72.954704,-72.954704
6707,0.0,0.0,9,42.28952,42.28952,-66.49622,-66.49622
6708,0.0,0.0,9,42.294796,42.294796,-66.75074,-66.75074
6709,0.0,0.0,9,42.05029,42.05029,-67.18231,-67.18231
6710,0.0,0.0,9,38.23715,38.23715,-73.99862,-73.99862
6711,0.0,0.0,9,38.845932,38.845932,-72.91248,-72.91248
6712,0.0,0.0,9,41.989822,41.989822,-67.35304,-67.35304
6713,0.0,0.0,9,38.435715,38.435715,-73.7719,-73.7719
6714,0.0,0.0,9,38.57715,38.57715,-73.37974,-73.37974
6715,0.0,0.0,9,38.732853,38.732853,-74.194,-74.194
6716,0.0,0.0,9,41.982983,41.982983,-66.93074,-66.93074
6717,0.0,0.0,9,42.298004,42.298004,-66.920456,-66.920456
6718,0.0,0.0,9,39.094906,39.094906,-73.00713,-73.00713
6719,0.0,0.0,9,38.3132,38.3132,-73.68383,-73.68383
6720,0.0,0.0,9,42.302338,42.302338,-67.17508,-67.17508
6721,0.0,0.0,9,42.235,42.235,-66.92252,-66.92252
6722,0.0,0.0,9,42.03179,42.03179,-66.2527,-66.2527
6723,0.0,0.0,9,39.0921,39.0921,-73.08788,-73.08788
6724,0.0,0.0,9,38.508144,38.508144,-73.53601,-73.53601
6725,0.0,0.0,9,41.978138,41.978138,-66.67744,-66.67744
6726,0.0,0.0,9,42.056206,42.056206,-67.60511,-67.60511
6727,0.0,0.0,9,42.99928,42.99928,-67.41221,-67.41221
6728,0.0,0.0,9,42.17888,42.17888,-67.348145,-67.348145
6729,0.0,0.0,9,39.427467,39.427467,-74.16406,-74.16406
6730,0.0,0.0,9,39.176186,39.176186,-74.145584,-74.145584
6731,0.0,0.0,9,38.9947,38.9947,-73.97084,-73.97084
6732,0.0,0.0,9,39.375187,39.375187,-73.91657,-73.91657
6733,0.0,0.0,9,39.190033,39.190033,-73.82262,-73.82262
6734,0.0,0.0,9,41.93015,41.93015,-67.607864,-67.607864
6735,0.0,0.0,9,39.334927,39.334927,-73.34555,-73.34555
6736,0.0,0.0,9,39.301826,39.301826,-74.15479,-74.15479
6737,0.0,0.0,9,39.35734,39.35734,-74.32124,-74.32124
6738,0.0,0.0,9,39.48664,39.48664,-74.24979,-74.24979
6739,0.0,0.0,9,39.28702,39.28702,-74.478096,-74.478096
6740,0.0,0.0,9,41.80687,41.80687,-67.863335,-67.863335
6741,0.0,0.0,9,38.851208,38.851208,-74.363815,-74.363815
6742,0.0,0.0,9,43.001534,43.001534,-67.583916,-67.583916
6743,0.0,0.0,9,43.00443,43.00443,-67.84151,-67.84151
6744,0.0,0.0,9,40.0415,40.0415,-72.98007,-72.98007
6745,0.0,0.0,9,43.00604,43.00604,-68.01325,-68.01325
6746,0.0,0.0,9,39.685894,39.685894,-74.020164,-74.020164
6747,0.0,0.0,9,41.871452,41.871452,-68.0309,-68.0309
6748,0.0,0.0,9,39.61952,39.61952,-74.09685,-74.09685
6749,0.0,0.0,9,40.03279,40.03279,-73.225586,-73.225586
6750,0.0,0.0,9,40.129223,40.129223,-73.970604,-73.970604
6751,0.0,0.0,9,40.13615,40.13615,-73.80688,-73.80688
6752,0.0,0.0,9,39.84704,39.84704,-73.13237,-73.13237
6753,0.0,0.0,9,40.035755,40.035755,-73.14376,-73.14376
6754,0.0,0.0,9,40.19205,40.19205,-73.975204,-73.975204
6755,0.0,0.0,9,41.682335,41.682335,-68.03374,-68.03374
6756,0.0,0.0,9,39.748722,39.748722,-74.024734,-74.024734
6757,0.0,0.0,9,40.06285,40.06285,-74.0478,-74.0478
6758,0.0,,9,43.009323,43.009323,-68.52856,-68.52856
6759,0.0,0.0,9,40.39428,40.39428,-73.660355,-73.660355
6760,0.0,0.0,9,43.00797,43.00797,-68.2709,-68.2709
6761,0.0,0.0,9,41.306805,41.306805,-68.457405,-68.457405
6762,0.0,0.0,9,41.11855,41.11855,-68.70911,-68.70911
6763,0.0,0.0,9,41.62113,41.62113,-68.28673,-68.28673
6764,0.0,0.0,9,40.453197,40.453197,-71.84887,-71.84887
6765,0.0,0.0,9,40.381626,40.381626,-72.175644,-72.175644
6766,0.0,0.0,9,40.48472,40.48472,-72.92361,-72.92361
6767,0.0,0.0,9,40.071136,40.071136,-71.99702,-71.99702
6768,0.0,0.0,9,40.41315,40.41315,-73.16686,-73.16686
6769,0.0,0.0,9,40.815212,40.815212,-72.44519,-72.44519
6770,0.0,-0.0009999999999976694,9,40.0598,40.0598,-72.4068,-72.4068
6771,0.0,0.0,9,40.69413,40.69413,-72.27328,-72.27328
6772,0.0,0.0,9,40.67061,40.67061,-73.017296,-73.017296
6773,0.0,0.0,9,40.579468,40.579468,-73.755875,-73.755875
6774,0.0,0.0,9,40.523293,40.523293,-73.5867,-73.5867
6775,0.0,0.0,9,40.812702,40.812702,-72.52804,-72.52804
6776,0.0,0.0,9,40.529728,40.529728,-73.42192,-73.42192
6777,0.0,0.0,9,40.457134,40.457134,-73.6647,-73.6647
6778,0.0,0.0,9,40.53286,40.53286,-73.339516,-73.339516
6779,0.0,,9,41.370766,41.370766,-68.707985,-68.707985
6780,0.0,0.0,9,40.5926,40.5926,-73.42607,-73.42607
6781,0.0,0.0,9,40.67898,40.67898,-72.76939,-72.76939
6782,0.0,0.0,9,40.815212,40.815212,-72.44519,-72.44519
6783,0.0,0.0,9,40.321224,40.321224,-73.90235,-73.90235
6784,0.0,0.0,9,41.307465,41.307465,-69.37725,-69.37725
6785,0.0,0.0,9,40.768112,40.768112,-71.86228,-71.86228
6786,0.0,0.0,9,40.09098,40.09098,-71.09478,-71.09478
6787,0.0,0.0,9,40.885334,40.885334,-72.19962,-72.19962
6788,0.0,0.0,9,40.894073,40.894073,-71.86771,-71.86771
6789,0.0,0.0,9,40.952793,40.952793,-72.03657,-72.03657
6790,0.0,0.0,9,41.24375,41.24375,-68.45793,-68.45793
6791,0.0,0.0,9,40.954952,40.954952,-71.95351,-71.95351
6792,0.0,0.0,9,41.495518,41.495518,-69.62993,-69.62993
6793,0.0,0.0,9,40.883003,40.883003,-72.28258,-72.28258
6794,0.0,0.0,9,40.817657,40.817657,-72.362335,-72.362335
6795,0.0,0.0,9,40.950573,40.950573,-72.11962,-72.11962
6796,0.0,0.0,9,39.958553,39.958553,-71.41851,-71.41851
6797,0.0,0.0,9,40.158207,40.158207,-70.85028,-70.85028
6798,0.0,0.0,9,42.12766,42.12766,-69.128,-69.128
6799,0.0,0.0,9,40.848724,40.848724,-71.03544,-71.03544
6800,0.0,0.0,9,41.37052,41.37052,-68.62428,-68.62428
6801,0.0,0.0,9,41.087048,41.087048,-71.709435,-71.709435
6802,0.0,0.0,9,40.791073,40.791073,-70.70181,-70.70181
6803,-0.009999999999999787,0.012999999999998124,9,41.560287,41.560287,-68.95898,-68.95898
6804,0.0,0.0,9,40.785706,40.785706,-71.03351,-71.03351
6805,0.0,0.0,9,41.24375,41.24375,-68.45793,-68.45793
6806,0.0,0.0,9,40.60073,40.60073,-70.77971,-70.77971
6807,0.0,0.0,9,41.15565,41.15565,-71.462006,-71.462006
6808,0.0,0.0,9,40.730366,40.730366,-70.534485,-70.534485
6809,0.0,0.0,9,40.40898,40.40898,-70.93963,-70.93963
6810,0.0,0.0,9,41.560287,41.560287,-68.95898,-68.95898
6811,0.0,0.0,9,41.351334,41.351334,-71.13469,-71.13469
6812,0.0,0.0,9,41.354317,41.354317,-70.96744,-70.96744
6813,0.0,,9,41.433575,41.433575,-68.623924,-68.623924
6814,0.0,0.0,9,41.165264,41.165264,-70.96177,-70.96177
6815,0.0,0.0,9,40.2299,40.2299,-70.194016,-70.194016
6816,0.0,0.0,9,40.35759,40.35759,-70.031395,-70.031395
6817,0.0,0.0,9,41.107433,41.107433,-70.626595,-70.626595
6818,0.0,0.0,9,40.545982,40.545982,-70.11694,-70.11694
6819,0.0,0.0,9,41.297676,41.297676,-70.54771,-70.54771
6820,0.0,0.0,9,40.484406,40.484406,-69.950745,-69.950745
6821,0.0,0.0,9,41.15565,41.15565,-71.462006,-71.462006
6822,0.0,0.0,10,40.670357,40.670357,-70.28465,-70.28465
6823,0.0,,10,39.7241,39.7241,-73.04337,-73.04337
6824,0.0,,10,40.149315,40.149315,-73.47925,-73.47925
6825,0.0,,10,40.39093,40.39093,-73.74255,-73.74255
6826,0.0,,10,39.234013,39.234013,-72.609695,-72.609695
6827,0.0,,10,39.48063,39.48063,-72.78515,-72.78515
6828,0.0,0.0,10,41.494476,41.494476,-69.797646,-69.797646
6829,0.0,0.0,10,40.67714,40.67714,-69.29084,-69.29084
6830,0.0,0.0,10,40.7402,40.7402,-69.291115,-69.291115
6831,0.0,0.0,10,41.117214,41.117214,-69.6263,-69.6263
6832,0.0,0.0,10,40.425186,40.425186,-69.12472,-69.12472
6833,0.0,0.0,10,40.486652,40.486652,-69.6204,-69.6204
6834,0.0,0.0,10,41.243317,41.243317,-69.6275,-69.6275
6835,0.0,0.0,10,41.11673,41.11673,-69.70967,-69.70967
6836,0.0,0.0,10,40.927574,40.927574,-69.70764,-69.70764
6837,0.0,0.0,10,40.614258,40.614258,-68.79406,-68.79406
6838,0.0,0.0,10,40.109573,40.109573,-68.71345,-68.71345
6839,0.0,0.0,10,40.677498,40.677498,-68.959526,-68.959526
6840,1.6150000000000002,-0.36699999999999733,10,40.676254,40.676254,-68.462555,-68.462555
6841,0.0,0.0,10,39.98361,39.98361,-69.205894,-69.205894
6842,0.0,0.0,10,40.48743,40.48743,-68.54665,-68.54665
6843,0.0,0.0,10,40.235878,40.235878,-68.795204,-68.795204
6844,0.0,0.0,10,40.10986,40.10986,-69.12414,-69.12414
6845,0.0,0.0,10,40.172928,40.172928,-68.87761,-68.87761
6846,0.0,0.0,10,40.85019,40.85019,-67.04944,-67.04944
6847,0.0,0.0,10,40.606384,40.606384,-67.635704,-67.635704
6848,0.0,0.0,10,40.78985,40.78985,-67.21713,-67.21713
6849,0.0,0.0,10,41.039257,41.039257,-67.04387,-67.04387
6850,0.0,0.0,10,41.239513,41.239513,-67.87322,-67.87322
6851,0.0,0.0,10,40.48124,40.48124,-67.72083,-67.72083
6852,0.0,0.0,10,42.294796,42.294796,-66.75074,-66.75074
6853,0.0,0.0,10,42.28952,42.28952,-66.49622,-66.49622
6854,0.0,0.0,10,40.99064,40.99064,-68.293564,-68.293564
6855,0.0,0.0,10,40.928062,40.928062,-68.37737,-68.37737
6856,0.0,0.0,10,42.226536,42.226536,-66.49871,-66.49871
6857,0.0,0.0,10,40.798973,40.798973,-67.963684,-67.963684
6858,0.0,0.0,10,40.537727,40.537727,-67.22384,-67.22384
6859,0.0,0.0,10,41.2423,41.2423,-68.20733,-68.20733
6860,0.0,0.0,10,41.982983,41.982983,-66.93074,-66.93074
6861,0.0,0.0,10,41.220444,41.220444,-66.62096,-66.62096
6862,0.0,0.0,10,41.592915,41.592915,-66.355385,-66.355385
6863,0.0,0.0,10,41.846764,41.846764,-66.42926,-66.42926
6864,0.0,0.0,10,40.844097,40.844097,-66.7175,-66.7175
6865,0.0,0.0,10,41.582497,41.582497,-65.93599,-65.93599
6866,0.0,0.0,10,42.298004,42.298004,-66.920456,-66.920456
6867,0.0,0.0,10,41.543396,41.543396,-67.02874,-67.02874
6868,0.0,0.0,10,41.288357,41.288357,-66.86926,-66.86926
6869,0.0,0.0,10,42.05029,42.05029,-67.18231,-67.18231
6870,0.0,0.0,10,42.302338,42.302338,-67.17508,-67.17508
6871,0.0,0.0,10,42.108994,42.108994,-66.92664,-66.92664
6872,0.0,0.0,10,41.867123,41.867123,-67.60923,-67.60923
6873,0.0,0.0,10,42.159737,42.159737,-66.331894,-66.331894
6874,0.0,0.0,10,41.99753,41.99753,-68.028984,-68.028984
6875,0.0,0.0,10,41.960247,41.960247,-65.917946,-65.917946
6876,0.0,0.0,10,42.03179,42.03179,-66.2527,-66.2527
6877,0.0,0.0,10,42.541447,42.541447,-66.486176,-66.486176
6878,0.0,0.0,10,41.76675,41.76675,-65.75883,-65.75883
6879,0.1750000000000007,-0.03200000000000358,10,42.352505,42.352505,-66.49372,-66.49372
6880,0.8399999999999999,-0.006999999999997897,10,41.95559,41.95559,-65.74927,-65.74927
6881,0.0,0.0,10,43.00443,43.00443,-67.84151,-67.84151
6882,0.0,0.0,10,42.298004,42.298004,-66.920456,-66.920456
6883,0.0,0.0,10,41.80687,41.80687,-67.863335,-67.863335
6884,0.0,0.0,10,42.420784,42.420784,-66.74624,-66.74624
6885,0.0,0.0,10,42.056206,42.056206,-67.60511,-67.60511
6886,0.0,0.0,10,42.051594,42.051594,-67.26686,-67.26686
6887,0.0,0.0,10,42.251556,42.251556,-68.27967,-68.27967
6888,0.0,0.0,10,41.422604,41.422604,-67.36746,-67.36746
6889,0.0,0.0,10,43.00797,43.00797,-68.2709,-68.2709
6890,0.0,0.0,10,41.735207,41.735207,-67.19122,-67.19122
6891,0.0,0.0,10,41.922894,41.922894,-67.10152,-67.10152
6892,0.0,0.0,10,41.682335,41.682335,-68.03374,-68.03374
6893,0.0,0.0,10,41.62058,41.62058,-68.20271,-68.20271
6894,0.0,0.0,10,42.177628,42.177628,-67.26342,-67.26342
6895,0.0,0.0,10,41.554718,41.554718,-67.86777,-67.86777
6896,0.0,0.0,10,41.494488,41.494488,-68.20426,-68.20426
6897,0.0,0.0,10,41.62113,41.62113,-68.28673,-68.28673
6898,0.0,0.0,10,41.81027,41.81027,-68.28464,-68.28464
6899,0.0,0.0,10,41.86254,41.86254,-67.27198,-67.27198
6900,0.0,0.0,10,43.009323,43.009323,-68.52856,-68.52856
6901,0.0,0.0,10,41.995106,41.995106,-67.775475,-67.775475
6902,0.0,0.0,10,41.11855,41.11855,-68.70911,-68.70911
6903,0.0,0.0,10,41.306805,41.306805,-68.457405,-68.457405
6904,0.0,0.0,10,42.18226,42.18226,-67.60235,-67.60235
6905,0.0,0.0,10,41.681595,41.681595,-67.949646,-67.949646
6906,0.0,0.0,10,41.81156,41.81156,-68.537445,-68.537445
6907,0.0,0.0,10,41.741062,41.741062,-67.61195,-67.61195
6908,0.0,0.0,10,42.060566,42.060566,-68.02802,-68.02802
6909,0.0,0.0,10,42.121147,42.121147,-70.22887,-70.22887
6910,0.0,0.0,10,41.74104,41.74104,-70.38995,-70.38995
6911,0.0,0.0,10,41.86902,41.86902,-70.22403,-70.22403
6912,0.0,0.0,10,41.93112,41.93112,-70.30965,-70.30965
6913,0.0,0.0,10,41.05525,41.05525,-69.3758,-69.3758
6914,0.0,0.0,10,41.49631,41.49631,-69.462204,-69.462204
6915,0.0,0.0,10,41.369846,41.369846,-69.54501,-69.54501
6916,0.0,0.0,10,40.992737,40.992737,-68.87611,-68.87611
6917,0.0,0.0,10,41.43247,41.43247,-69.62932,-69.62932
6918,0.0,0.0,10,41.05567,41.05567,-68.79269,-68.79269
6919,0.0,0.0,10,41.118847,41.118847,-69.12602,-69.12602
6920,0.0,0.0,10,41.62112,41.62112,-69.71517,-69.71517
6921,0.0,0.0,10,41.935783,41.935783,-69.803116,-69.803116
6922,0.0,0.0,10,41.875534,41.875534,-69.04314,-69.04314
6923,0.0,0.0,10,41.11831,41.11831,-68.625725,-68.625725
6924,0.0,0.0,10,41.244415,41.244415,-68.62501,-68.62501
6925,0.0,0.0,10,42.06405,42.06405,-69.38169,-69.38169
6926,0.0,0.0,10,40.992435,40.992435,-68.70966,-68.70966
6927,0.0,0.0,10,41.43412,41.43412,-68.875275,-68.875275
6928,0.0,0.0,10,41.873806,41.873806,-68.368286,-68.368286
6929,0.0,0.0,10,41.938213,41.938213,-68.705414,-68.705414
6930,0.0,0.0,10,41.623154,41.623154,-68.79088,-68.79088
6931,0.0,0.0,10,41.875347,41.875347,-69.21185,-69.21185
6932,0.0,0.0,10,41.748817,41.748817,-69.37982,-69.37982
6933,0.0,0.0,10,43.18831,43.18831,-67.40732,-67.40732
6934,0.0,0.0,10,42.690136,42.690136,-67.932816,-67.932816
6935,0.0,0.0,10,43.06906,43.06906,-68.01224,-68.01224
6936,0.0,0.0,10,42.56408,42.56408,-67.93497,-67.93497
6937,0.0,0.0,10,42.31271,42.31271,-68.024155,-68.024155
6938,0.0,0.0,10,42.693768,42.693768,-68.445496,-68.445496
6939,0.0,0.0,10,43.61751,43.61751,-66.70202,-66.70202
6940,0.0,0.0,10,43.55276,43.55276,-66.61782,-66.61782
6941,0.0,0.0,10,43.55788,43.55788,-66.87762,-66.87762
6942,0.0,0.0,10,42.806404,42.806404,-67.160324,-67.160324
6943,0.0,0.0,10,43.35614,43.35614,-66.28003,-66.28003
6944,0.0,0.0,10,43.059772,43.059772,-67.23873,-67.23873
6945,0.0,0.0,10,43.053967,43.053967,-66.89508,-66.89508
6946,0.0,0.0,10,42.7434,42.7434,-67.16219,-67.16219
6947,0.0,0.0,10,43.295197,43.295197,-66.36903,-66.36903
6948,0.0,0.0,10,44.189316,44.189316,-66.942665,-66.942665
6949,0.0,0.0,10,44.319725,44.319725,-67.201454,-67.201454
6950,0.0,0.0,10,43.874393,43.874393,-66.95354,-66.95354
6951,0.0,0.0,10,44.195087,44.195087,-67.29285,-67.29285
6952,0.0,0.0,10,43.674953,43.674953,-66.43932,-66.43932
6953,0.0,0.0,10,43.81293,43.81293,-67.04267,-67.04267
6954,0.0,0.0,10,43.545017,43.545017,-66.271545,-66.271545
6955,0.0,0.0,10,44.202602,44.202602,-67.90588,-67.90588
6956,0.0,0.0,10,43.89132,43.89132,-68.43451,-68.43451
6957,-0.0649999999999995,-0.04899999999999949,10,43.50564,43.50564,-67.57218,-67.57218
6958,0.0,0.0,10,43.38751,43.38751,-68.52564,-68.52564
6959,0.0,0.0,10,43.63626,43.63626,-68.003,-68.003
6960,0.0,0.0,10,43.57573,43.57573,-69.65119,-69.65119
6961,0.0,0.0,10,43.388287,43.388287,-69.21705,-69.21705
6962,0.0,0.0,10,43.766594,43.766594,-69.13145,-69.13145
6963,0.0,0.0,10,43.198742,43.198742,-68.613266,-68.613266
6964,0.0,0.0,10,42.940487,42.940487,-70.24503,-70.24503
6965,0.0,0.0,10,43.00525,43.00525,-70.07457,-70.07457
6966,0.0,0.0,10,43.07235,43.07235,-69.47388,-69.47388
6967,0.0,0.0,10,42.8792,42.8792,-70.07238,-70.07238
6968,0.0,0.0,10,43.25734,43.25734,-70.078995,-70.078995
6969,0.0,0.0,10,43.386654,43.386654,-69.64916,-69.64916
6970,0.0,0.0,10,43.192566,43.192566,-70.250145,-70.250145
6971,0.0,0.0,10,42.055122,42.055122,-70.48138,-70.48138
6972,0.0,0.0,10,42.75046,42.75046,-70.32676,-70.32676
6973,0.0,0.0,10,42.7472,42.7472,-70.583275,-70.583275
6974,-0.34999999999999964,-0.12100000000000222,10,42.880676,42.880676,-69.90098,-69.90098
6975,0.0,0.0,10,42.493935,42.493935,-70.66205,-70.66205
6976,0.0,0.0,10,42.367905,42.367905,-70.65872,-70.65872
6977,0.0,0.0,10,42.81694,42.81694,-69.98568,-69.98568
6978,0.0,0.0,10,42.56406,42.56406,-70.06696,-70.06696
6979,0.0,0.0,10,42.37131,42.37131,-70.40376,-70.40376
6980,0.0,0.0,10,42.563236,42.563236,-70.15223,-70.15223
6981,0.0,0.0,10,42.189007,42.189007,-69.636765,-69.636765
6982,-0.17499999999999982,-0.10199999999999676,10,42.44275,42.44275,-69.21375,-69.21375
6983,0.0,0.0,10,42.189445,42.189445,-69.551994,-69.551994
6984,0.0,0.0,10,41.930126,41.930126,-70.39405,-70.39405
6985,0.0,0.0,10,42.314014,42.314014,-69.80791,-69.80791
6986,0.0,0.0,10,41.93448,41.93448,-69.97197,-69.97197
6987,0.0,0.0,10,42.631996,42.631996,-69.12903,-69.12903
6988,0.0,0.0,10,42.253437,42.253437,-68.70395,-68.70395
6989,0.0,0.0,11,39.7953,39.7953,-72.80236,-72.80236
6990,0.0,0.0,11,39.693233,39.693233,-71.9806,-71.9806
6991,0.0,0.0,11,39.20299,39.20299,-73.499435,-73.499435
6992,0.0,0.0,11,38.714577,38.714577,-73.06625,-73.06625
6993,0.0,0.0,11,39.523605,39.523605,-73.35731,-73.35731
6994,0.0,0.0,11,40.866676,40.866676,-69.04247,-69.04247
6995,0.9800000000000004,0.2149999999999963,11,39.03473,39.03473,-72.92289,-72.92289
6996,0.0,0.0,11,39.94303,39.94303,-72.07333,-72.07333
6997,0.0,0.0,11,39.54876,39.54876,-72.62597,-72.62597
6998,0.0,0.0,11,38.771782,38.771782,-73.230576,-73.230576
6999,0.0,0.0,11,38.41155,38.41155,-74.33106,-74.33106
7000,0.0,0.0,11,38.816174,38.816174,-73.71667,-73.71667
7001,0.0,0.0,11,36.98412,36.98412,-75.17211,-75.17211
7002,0.0,0.0,11,37.49416,37.49416,-75.05586,-75.05586
7003,0.0,0.0,11,38.533485,38.533485,-74.42031,-74.42031
7004,0.0,0.0,11,37.199818,37.199818,-74.63833,-74.63833
7005,0.0,0.0,11,40.80362,40.80362,-69.042435,-69.042435
7006,0.0,0.0,11,37.11768,37.11768,-75.025635,-75.025635
7007,0.0,0.0,11,37.901752,37.901752,-74.45304,-74.45304
7008,0.0,0.0,11,38.303375,38.303375,-73.92319,-73.92319
7009,0.0,0.0,11,36.870605,36.870605,-74.92768,-74.92768
7010,-0.379999999999999,-0.9040000000000035,11,36.05075,36.05075,-74.94297,-74.94297
7011,0.0,0.0,11,36.833355,36.833355,-75.63011,-75.63011
7012,0.0,0.0,11,36.13951,36.13951,-75.648636,-75.648636
7013,0.0,0.0,11,35.395493,35.395493,-75.432884,-75.432884
7014,0.0,0.0,11,36.360676,36.360676,-75.04443,-75.04443
7015,0.0,0.0,11,36.27764,36.27764,-75.42702,-75.42702
7016,0.0,0.0,11,36.640945,36.640945,-75.691666,-75.691666
7017,0.0,0.0,11,39.361023,39.361023,-74.24034,-74.24034
7018,0.0,0.0,11,39.696213,39.696213,-73.776146,-73.776146
7019,0.0,0.0,11,37.99191,37.99191,-75.176315,-75.176315
7020,0.0,0.0,11,37.28085,37.28085,-75.51169,-75.51169
7021,0.0,0.0,11,39.500874,39.500874,-73.92544,-73.92544
7022,0.0,0.0010000000000047748,11,39.831764,39.831764,-73.540276,-73.540276
7023,0.0,0.0,11,38.969273,38.969273,-74.53419,-74.53419
7024,0.0,0.0,11,40.344543,40.344543,-71.020195,-71.020195
7025,0.0,0.0,11,40.17013,40.17013,-72.90541,-72.90541
7026,0.0,0.0,11,40.275307,40.275307,-71.34744,-71.34744
7027,0.0,0.0,11,40.155464,40.155464,-71.01458,-71.01458
7028,0.009999999999999787,-0.6389999999999958,11,40.31637,40.31637,-72.254944,-72.254944
7029,0.0,0.0,11,40.39021,40.39021,-71.846214,-71.846214
7030,0.0,0.0,11,40.52735,40.52735,-71.35622,-71.35622
